event_date,event_type,Arrested ,Total Cases,location
7/1/2013,Violence against civilians,11,47,Tetultalar Char
7/1/2013,Violence against civilians,15,78,Phulbari
7/1/2013,Riots,6,15,Chittagong
7/1/2013,Riots,6,15,Satkhira
7/1/2013,Riots,6,15,Joypurhat
7/1/2013,Riots,6,15,Sirajganj
7/1/2013,Riots,6,15,Sylhet
7/1/2013,Riots,5,50,Boakkhali
7/1/2013,Riots,6,15,Comilla
7/1/2013,Riots,10,55,Narail
7/1/2013,Riots,5,50,Bogra
7/1/2013,Riots,6,15,Natore
7/1/2013,Riots,5,50,Chapai Nababganj
7/1/2013,Riots,6,15,Phulbari
7/1/2013,Violence against civilians,10,37,Khagrachhari
7/1/2013,Violence against civilians,10,37,Sandwip
7/1/2013,Riots,6,15,Dhaka
7/1/2013,Violence against civilians,10,37,Jagir Bagli
7/1/2013,Riots,6,15,Beani Bazar
7/1/2013,Violence against civilians,11,47,Bauria
7/1/2013,Riots,6,15,Chapai Nababganj
7/1/2013,Riots,6,15,Comilla
7/1/2013,Violence against civilians,10,37,Dighinala
7/1/2013,Riots,6,15,Chapai Nababganj
7/1/2013,Riots,6,15,Rajshahi
7/1/2013,Riots,10,55,Munshiganj
7/1/2013,Riots,6,15,Chapai Nababganj
7/1/2013,Battles,8,44,Habiganj
7/1/2013,Riots,10,55,Lakshmipur
7/1/2013,Riots,10,55,Raipur
7/1/2013,Explosions/Remote violence,10,37,Naogaon
7/1/2013,Riots,10,55,Daulatkhan
7/1/2013,Battles,8,44,Fatullah
7/1/2013,Riots,12,57,Kushtia
7/1/2013,Violence against civilians,10,37,Pabna
7/1/2013,Riots,10,55,Patgram
6/1/2013,Riots,6,15,Khagrachhari
6/1/2013,Violence against civilians,10,37,Shibganj
6/1/2013,Riots,6,15,Rajshahi
6/1/2013,Riots,12,57,Chittagong
6/1/2013,Violence against civilians,10,37,Panchhari
6/1/2013,Violence against civilians,10,37,Mushribhura
6/1/2013,Riots,10,55,Sylhet
6/1/2013,Violence against civilians,10,37,Raipur
6/1/2013,Violence against civilians,10,37,Sylhet
6/1/2013,Violence against civilians,10,37,Sylhet
6/1/2013,Violence against civilians,10,37,Satkhira
6/1/2013,Explosions/Remote violence,10,37,Satkhira
6/1/2013,Riots,10,55,Comilla
6/1/2013,Violence against civilians,11,47,Akhaura
6/1/2013,Battles,5,23,Daulatpur
6/1/2013,Violence against civilians,10,37,Chauddagram
6/1/2013,Violence against civilians,10,37,Comilla
6/1/2013,Battles,6,33,Chittagong
6/1/2013,Battles,5,23,Atgharia
6/1/2013,Battles,4,13,Jessore
6/1/2013,Violence against civilians,11,47,Lakshmipur
6/1/2013,Riots,6,15,Rajapur
6/1/2013,Riots,6,15,Jhalokati
6/1/2013,Riots,10,55,Pabna
6/1/2013,Riots,5,50,Sylhet
6/1/2013,Riots,10,55,Lakshmipur
6/1/2013,Riots,10,55,Lakshmipur
6/1/2013,Violence against civilians,10,37,Barisal
6/1/2013,Violence against civilians,10,37,Sitakunda
6/1/2013,Riots,5,50,Rangamati
6/1/2013,Violence against civilians,15,78,Patgram
6/1/2013,Violence against civilians,15,78,Baliadangi
6/1/2013,Violence against civilians,15,78,Dahagram
6/1/2013,Battles,4,13,Satkania
6/1/2013,Riots,6,15,Kaliganj
6/1/2013,Riots,10,55,Chittagong
6/1/2013,Violence against civilians,10,37,Belkuchi
6/1/2013,Riots,6,15,Gazipur
6/1/2013,Violence against civilians,10,37,Habiganj
6/1/2013,Riots,5,50,Matiranga
6/1/2013,Riots,6,15,Dhaka - Tejgaon
6/1/2013,Violence against civilians,10,37,Jhenaidah
6/1/2013,Riots,10,55,Hathazari
6/1/2013,Riots,5,50,Rajshahi
6/1/2013,Violence against civilians,15,78,Jibannagar
6/1/2013,Violence against civilians,10,37,Langadu
6/1/2013,Riots,10,55,Khulna
6/1/2013,Violence against civilians,15,78,Baliadangi
6/1/2013,Violence against civilians,15,78,Ranisankail
6/1/2013,Riots,12,57,Chittagong
6/1/2013,Violence against civilians,15,78,Benapole
6/1/2013,Riots,12,57,Sirajganj
6/1/2013,Riots,12,57,Chittagong
6/1/2013,Riots,10,55,Jessore
6/1/2013,Violence against civilians,15,78,Benapole
6/1/2013,Violence against civilians,15,78,Haripur
6/1/2013,Violence against civilians,15,78,Dahagram
6/1/2013,Violence against civilians,15,78,Patgram
6/1/2013,Battles,6,33,Dhaka
6/1/2013,Riots,5,50,Dhaka
6/1/2013,Riots,5,50,Dhaka - Gulshan
6/1/2013,Riots,5,50,Kotchandpur
6/1/2013,Riots,12,57,Dhaka - Paltan
6/1/2013,Violence against civilians,10,37,Narayanganj
6/1/2013,Violence against civilians,10,37,Benapole
6/1/2013,Violence against civilians,10,37,Rajbari
6/1/2013,Riots,5,50,Sitakunda
6/1/2013,Riots,12,57,Dhaka
6/1/2013,Violence against civilians,10,37,Goalandaghat
6/1/2013,Battles,6,33,Assasuni
6/1/2013,Explosions/Remote violence,10,37,Chapai Nababganj
6/1/2013,Violence against civilians,10,37,Pabna
6/1/2013,Battles,6,33,Kanaighat
6/1/2013,Riots,12,57,Tangail
6/1/2013,Riots,12,57,Meherpur
6/1/2013,Riots,6,15,Ashulia
6/1/2013,Violence against civilians,10,37,Shibganj
6/1/2013,Riots,10,55,Kapasia
6/1/2013,Battles,8,44,Sonatala
6/1/2013,Battles,8,44,Chhatak
6/1/2013,Riots,6,15,Bogra
6/1/2013,Riots,6,15,Ashulia
6/1/2013,Riots,6,15,Gazipur
6/1/2013,Riots,5,50,Rangpur
6/1/2013,Violence against civilians,10,37,Rajshahi
6/1/2013,Riots,6,15,Feni
6/1/2013,Riots,5,50,Feni
6/1/2013,Riots,6,15,Chapai Nababganj
6/1/2013,Violence against civilians,10,37,Sylhet
6/1/2013,Riots,6,15,Lakshmipur
6/1/2013,Battles,6,33,Rupganj
6/1/2013,Violence against civilians,10,37,Dhaka
6/1/2013,Riots,6,15,Ashulia
6/1/2013,Violence against civilians,10,37,Chapai Nababganj
6/1/2013,Riots,6,15,Chapai Nababganj
6/1/2013,Explosions/Remote violence,10,37,Khulna
6/1/2013,Violence against civilians,10,37,Kamalganj
5/1/2013,Battles,6,33,Bagerhat
5/1/2013,Riots,6,15,Ashulia
5/1/2013,Riots,6,15,Chittagong
5/1/2013,Riots,10,55,Chauddagram
5/1/2013,Riots,6,15,Pirojpur
5/1/2013,Riots,6,15,Chandpur
5/1/2013,Riots,6,15,Gazipur
5/1/2013,Riots,6,15,Narayanganj
5/1/2013,Riots,6,15,Satkhira
5/1/2013,Riots,6,15,Bogra
5/1/2013,Riots,12,57,Chandpur
5/1/2013,Riots,5,50,Chittagong
5/1/2013,Riots,12,57,Hossainpur
5/1/2013,Riots,6,15,Narayanganj
5/1/2013,Riots,5,50,Pirojpur
5/1/2013,Riots,5,50,Bogra
5/1/2013,Battles,4,13,Bogra
5/1/2013,Riots,6,15,Dhaka - Adabor
5/1/2013,Riots,6,15,Dhaka - Badda
5/1/2013,Riots,6,15,Dhaka - Kafrul
5/1/2013,Riots,6,15,Dhaka - Mirpur
5/1/2013,Riots,6,15,Dhaka - Jatrabari
5/1/2013,Riots,6,15,Dhaka - Tejgaon
5/1/2013,Riots,6,15,Dhaka - Tejgaon
5/1/2013,Riots,6,15,Dhaka
5/1/2013,Riots,6,15,Ashulia
5/1/2013,Riots,10,55,Barisal
5/1/2013,Riots,10,55,Assasuni
5/1/2013,Violence against civilians,15,78,Phulbari
5/1/2013,Violence against civilians,10,37,Dhaka - Lalbagh
5/1/2013,Riots,12,57,Dhaka - Paltan
5/1/2013,Riots,5,50,Dhaka
5/1/2013,Riots,12,57,Dhaka
5/1/2013,Riots,6,15,Chittagong
5/1/2013,Riots,6,15,Chittagong
5/1/2013,Riots,5,50,Shajahanpur
5/1/2013,Riots,6,15,Chittagong
5/1/2013,Riots,10,55,Chittagong
5/1/2013,Riots,6,15,Bogra
5/1/2013,Riots,10,55,Dhaka
5/1/2013,Riots,5,50,Chittagong
5/1/2013,Riots,6,15,Narayanganj
5/1/2013,Explosions/Remote violence,10,37,Damurhuda
5/1/2013,Violence against civilians,10,37,Bogra
5/1/2013,Riots,5,50,Naogaon
5/1/2013,Violence against civilians,10,37,Shajahanpur
5/1/2013,Riots,5,50,Khulna
5/1/2013,Riots,10,55,Dacope
5/1/2013,Riots,6,15,Dhaka
5/1/2013,Riots,6,15,Ashulia
5/1/2013,Riots,10,55,Dacope
5/1/2013,Riots,5,50,Dhaka - Tejgaon
5/1/2013,Violence against civilians,10,37,Bholahat
5/1/2013,Violence against civilians,15,78,Boaldar
5/1/2013,Violence against civilians,10,37,Bholahat
5/1/2013,Battles,5,14,Sundarganj
5/1/2013,Riots,5,50,Dhamrai
5/1/2013,Riots,5,50,Keraniganj
5/1/2013,Riots,5,50,Savar
5/1/2013,Riots,5,50,Keraniganj
5/1/2013,Battles,6,33,Rajshahi
5/1/2013,Riots,6,15,Sylhet
5/1/2013,Riots,5,50,Dhaka - New Market
5/1/2013,Riots,6,15,Dhaka - Gulshan
5/1/2013,Riots,6,15,Ashulia
5/1/2013,Violence against civilians,10,37,Panchhari
5/1/2013,Violence against civilians,10,37,Panchhari
5/1/2013,Riots,10,55,Damurhuda
5/1/2013,Violence against civilians,10,37,Dhaka - Mirpur
5/1/2013,Riots,5,50,Satkhira
5/1/2013,Battles,6,33,Sylhet
5/1/2013,Violence against civilians,15,78,Patgram
5/1/2013,Violence against civilians,10,37,Matiranga
5/1/2013,Violence against civilians,10,37,Rupsa
5/1/2013,Riots,10,55,Dakpara
5/1/2013,Battles,4,13,Kurigram
5/1/2013,Battles,8,44,Shibchar
5/1/2013,Riots,10,55,Uttar Jamirtali
5/1/2013,Violence against civilians,10,37,Chittagong
5/1/2013,Battles,6,33,Hathazari
5/1/2013,Riots,5,50,Pabna
5/1/2013,Riots,6,15,Ashulia
5/1/2013,Explosions/Remote violence,4,13,Kalkini
5/1/2013,Battles,4,13,Rajshahi
5/1/2013,Riots,5,50,Narayanganj
5/1/2013,Riots,5,50,Natore
5/1/2013,Riots,5,50,Sylhet
5/1/2013,Riots,5,50,Sylhet
5/1/2013,Riots,5,50,Chauddagram
5/1/2013,Battles,5,14,Kaliganj
5/1/2013,Riots,10,55,Chittagong
5/1/2013,Battles,6,33,Dhaka
5/1/2013,Riots,6,15,Bogra
5/1/2013,Riots,10,55,Bogra
5/1/2013,Riots,6,15,Sylhet
5/1/2013,Riots,5,50,Sylhet
5/1/2013,Riots,6,15,Rajshahi
5/1/2013,Riots,6,15,Rajshahi
5/1/2013,Riots,6,15,Sarail
5/1/2013,Riots,5,50,Satkhira
5/1/2013,Riots,6,15,Jamalpur
5/1/2013,Riots,5,50,Bogra
5/1/2013,Riots,5,50,Natore
5/1/2013,Riots,5,50,Dhaka - Gulshan
5/1/2013,Riots,5,50,Dhaka - Gulshan
5/1/2013,Riots,5,50,Dhaka - Tejgaon
5/1/2013,Riots,5,50,Dhaka - Mirpur
5/1/2013,Riots,5,50,Dhaka - Shahbagh
5/1/2013,Riots,5,50,Dhaka
5/1/2013,Riots,12,57,Dhaka - Gulshan
5/1/2013,Riots,5,50,Dhaka
5/1/2013,Riots,6,15,Fakirhat
5/1/2013,Riots,6,15,Hathazari
5/1/2013,Riots,6,15,Kathaltala
5/1/2013,Battles,4,13,Siddhirganj
5/1/2013,Riots,12,57,Faridpur
5/1/2013,Riots,6,15,Dhaka - Paltan
5/1/2013,Riots,6,15,Dhaka - Motijheel
5/1/2013,Riots,6,15,Dhaka
5/1/2013,Riots,6,15,Dhaka
5/1/2013,Riots,6,15,Mohammadpur
5/1/2013,Battles,8,44,Damurhuda
5/1/2013,Riots,10,55,Dhaka - New Market
5/1/2013,Battles,4,13,Dhaka - Motijheel
5/1/2013,Explosions/Remote violence,10,37,Kaliganj
5/1/2013,Violence against civilians,10,37,Noakhali
5/1/2013,Violence against civilians,10,37,Abhaynagar
5/1/2013,Violence against civilians,15,78,Benapole
4/1/2013,Riots,6,15,Savar
4/1/2013,Violence against civilians,10,37,Tala
4/1/2013,Riots,6,15,Palli Bidyut
4/1/2013,Riots,6,15,Bhogra
4/1/2013,Riots,6,15,Gazipur
4/1/2013,Riots,6,15,Gazipur
4/1/2013,Riots,6,15,Kashimpur
4/1/2013,Riots,6,15,Konabari
4/1/2013,Riots,6,15,Chandra
4/1/2013,Riots,6,15,Kaliakair
4/1/2013,Riots,6,15,Mouchak
4/1/2013,Violence against civilians,10,37,Jessore
4/1/2013,Riots,5,50,Natore
4/1/2013,Riots,5,50,Rajshahi
4/1/2013,Violence against civilians,10,37,Rajshahi
4/1/2013,Riots,6,15,Narayanganj
4/1/2013,Battles,6,33,Shibganj
4/1/2013,Riots,5,50,Chittagong
4/1/2013,Riots,6,15,Savar
4/1/2013,Riots,10,55,Shibganj
4/1/2013,Riots,5,50,Chittagong
4/1/2013,Riots,5,50,Sreepur
4/1/2013,Riots,6,15,Gazipur
4/1/2013,Violence against civilians,10,37,Chittagong
4/1/2013,Riots,10,55,Hathazari
4/1/2013,Riots,5,50,Dhaka - Mirpur
4/1/2013,Riots,5,50,Lakshmipur
4/1/2013,Riots,6,15,Gazipur
4/1/2013,Riots,5,50,Lakshmipur
4/1/2013,Riots,6,15,Savar
4/1/2013,Riots,6,15,Tongi
4/1/2013,Riots,6,15,Narayanganj
4/1/2013,Battles,4,13,Chapai Nababganj
4/1/2013,Riots,10,55,Meherpur
4/1/2013,Violence against civilians,15,78,Chuadanga
4/1/2013,Riots,5,50,Dhaka - Badda
4/1/2013,Riots,5,50,Dhaka - Gulshan
4/1/2013,Riots,5,50,Dhaka - Mohammadpur
4/1/2013,Riots,6,15,Dhaka - Tejgaon
4/1/2013,Riots,6,15,Dhaka
4/1/2013,Riots,5,50,Dhaka
4/1/2013,Riots,6,15,Narayanganj
4/1/2013,Riots,5,50,Narayanganj
4/1/2013,Riots,6,15,Chapai Nababganj
4/1/2013,Riots,6,15,Rajshahi
4/1/2013,Riots,5,50,Sirajganj
4/1/2013,Riots,5,50,Sylhet
4/1/2013,Riots,6,15,Bagharpara
4/1/2013,Riots,12,57,Chapai Nababganj
4/1/2013,Riots,6,15,Jessore
4/1/2013,Riots,5,50,Dhaka - Tejgaon
4/1/2013,Riots,6,15,Dhaka
4/1/2013,Riots,5,50,Dhaka
4/1/2013,Battles,6,33,Dhaka
4/1/2013,Riots,12,57,Dhaka
4/1/2013,Riots,5,50,Chandraganj
4/1/2013,Battles,6,33,Jessore
4/1/2013,Riots,6,15,Chauddagram
4/1/2013,Riots,6,15,Chauddagram
4/1/2013,Riots,12,57,Chittagong
4/1/2013,Battles,8,44,Chuadanga
4/1/2013,Riots,10,55,Shahapur
4/1/2013,Violence against civilians,11,47,Dhaka - Kafrul
4/1/2013,Riots,12,57,Dhaka - Dhanmondi
4/1/2013,Riots,6,15,Dhaka - Mirpur
4/1/2013,Violence against civilians,11,47,Dhaka - Mirpur
4/1/2013,Riots,6,15,Dhaka - Paltan
4/1/2013,Riots,5,50,Ashulia
4/1/2013,Riots,6,15,Rangpur
4/1/2013,Violence against civilians,10,37,Shibganj
4/1/2013,Battles,6,33,Kamalnagar
4/1/2013,Riots,12,57,Meherpur
4/1/2013,Battles,6,33,Lakshmipur
4/1/2013,Riots,10,55,Kamalnagar
4/1/2013,Violence against civilians,10,37,Rangpur
4/1/2013,Violence against civilians,10,37,Dighinala
4/1/2013,Riots,6,15,Sirajganj
4/1/2013,Riots,12,57,Atrai
4/1/2013,Battles,8,44,Lakshmipur
4/1/2013,Riots,10,55,Shibganj
4/1/2013,Riots,6,15,Sirajganj
4/1/2013,Riots,12,57,Dhaka
4/1/2013,Battles,8,44,Sherpur
4/1/2013,Riots,6,15,Chapai Nababganj
4/1/2013,Riots,6,15,Sirajganj
4/1/2013,Riots,12,57,Sylhet
4/1/2013,Violence against civilians,10,37,Rajshahi
4/1/2013,Violence against civilians,10,37,Sylhet
4/1/2013,Riots,12,57,Lakshmipur
4/1/2013,Riots,12,57,Rajshahi
4/1/2013,Riots,6,15,Rajnagar
4/1/2013,Violence against civilians,10,37,Rajshahi
4/1/2013,Riots,6,15,Maulvibazar
4/1/2013,Riots,10,55,Ramganj
4/1/2013,Riots,5,50,Dumuria
4/1/2013,Violence against civilians,10,37,Zianagar
4/1/2013,Riots,5,50,Khulna
4/1/2013,Riots,10,55,Jaintiapur
4/1/2013,Riots,12,57,Dhaka - Gulshan
4/1/2013,Riots,10,55,Jaintiapur
4/1/2013,Riots,5,50,Feni
4/1/2013,Riots,6,15,Feni
4/1/2013,Battles,4,13,Dumuria
4/1/2013,Riots,5,50,Mymensingh
4/1/2013,Riots,5,50,Bogra
4/1/2013,Riots,5,50,Natore
4/1/2013,Riots,10,55,Bhujpur
4/1/2013,Riots,10,55,Fatikchhari
4/1/2013,Riots,10,55,Chittagong
4/1/2013,Riots,5,50,Comilla Dakshin
4/1/2013,Riots,12,57,Satkhira
4/1/2013,Riots,5,50,Dhaka - Jatrabari
4/1/2013,Riots,6,15,Dhaka - Sutrapur
4/1/2013,Riots,6,15,Dhaka
4/1/2013,Riots,5,50,Sarail
4/1/2013,Riots,5,50,Chittagong
4/1/2013,Battles,8,44,Rangunia
4/1/2013,Riots,5,50,Tongi
4/1/2013,Riots,12,57,Bagerhat
4/1/2013,Riots,10,55,Manda
4/1/2013,Riots,5,50,Chandpur
4/1/2013,Riots,10,55,Comilla
4/1/2013,Riots,6,15,Narayanganj
4/1/2013,Riots,5,50,Bogra
4/1/2013,Riots,5,50,Sylhet
4/1/2013,Violence against civilians,10,37,Dhaka - Shahbagh
4/1/2013,Riots,12,57,Dhaka - Paltan
4/1/2013,Riots,5,50,Dhaka - Mirpur
4/1/2013,Riots,6,15,Dhaka - Tejgaon
4/1/2013,Riots,6,15,Dhaka
4/1/2013,Riots,5,50,Dhaka
4/1/2013,Riots,6,15,Dhaka
4/1/2013,Riots,12,57,Gazipur
4/1/2013,Battles,6,33,Bagerhat
4/1/2013,Riots,12,57,Chakaria
4/1/2013,Battles,4,13,Chakaria
4/1/2013,Battles,6,33,Savar
4/1/2013,Riots,6,15,Narayanganj
4/1/2013,Riots,10,55,Jamalpur
4/1/2013,Riots,6,15,Rajshahi
4/1/2013,Riots,10,55,Maulvibazar
4/1/2013,Riots,10,55,Chak Bhabani
4/1/2013,Riots,12,57,Dhaka
4/1/2013,Riots,5,50,Dhaka
4/1/2013,Riots,10,55,Chittagong
4/1/2013,Riots,6,15,Dhurung
4/1/2013,Riots,12,57,Gazipur
4/1/2013,Riots,6,15,Mymensingh
4/1/2013,Riots,5,50,Bogra
4/1/2013,Riots,12,57,Bogra
4/1/2013,Riots,6,15,Chittagong
4/1/2013,Riots,5,50,Dhaka - Gulshan
4/1/2013,Riots,5,50,Dhaka - Mirpur
4/1/2013,Riots,5,50,Lakshmipur
4/1/2013,Violence against civilians,10,37,Biala
4/1/2013,Riots,5,50,Nargun
4/1/2013,Violence against civilians,10,37,Raipur
4/1/2013,Violence against civilians,10,37,Kalai
4/1/2013,Riots,10,55,Bagatipara
4/1/2013,Riots,5,50,Dhaka
4/1/2013,Violence against civilians,10,37,Dhaka
4/1/2013,Violence against civilians,10,37,Faridpur
4/1/2013,Riots,10,55,Natore
4/1/2013,Violence against civilians,10,37,Radhapur
4/1/2013,Riots,8,35,Bhanga
4/1/2013,Riots,6,15,Faridpur
4/1/2013,Riots,6,15,Chittagong
4/1/2013,Riots,10,55,Boalmari
4/1/2013,Riots,6,15,Dhaka - Gulshan
4/1/2013,Riots,10,55,Dhaka - Shahbagh
4/1/2013,Violence against civilians,10,37,Lakshmipur
4/1/2013,Riots,10,55,Mathurapur
4/1/2013,Riots,6,15,Dhaka - Kamrangirchar
4/1/2013,Battles,6,33,Dhaka
4/1/2013,Riots,10,55,Dhaka
4/1/2013,Riots,6,15,Kanaighat
4/1/2013,Riots,10,55,Dhaka
4/1/2013,Violence against civilians,11,47,Raozan
4/1/2013,Riots,6,15,Magura
4/1/2013,Violence against civilians,10,37,Shibganj
4/1/2013,Riots,6,15,Chirirbandar
4/1/2013,Violence against civilians,10,37,Chapai Nababganj
4/1/2013,Riots,12,57,Bhuapur
4/1/2013,Battles,6,33,Magura
4/1/2013,Riots,12,57,Comilla Dakshin
4/1/2013,Riots,6,15,Rangpur
4/1/2013,Riots,6,15,Chapai Nababganj
4/1/2013,Riots,6,15,Sylhet
4/1/2013,Riots,6,15,Kushtia
4/1/2013,Riots,6,15,Bogra
4/1/2013,Riots,6,15,Narayanganj
4/1/2013,Riots,6,15,Barisal
4/1/2013,Riots,6,15,Jessore
4/1/2013,Riots,6,15,Lakshmipur
4/1/2013,Riots,6,15,Cox's Bazar
4/1/2013,Riots,6,15,Bagerhat
4/1/2013,Riots,6,15,Gazipur
4/1/2013,Riots,6,15,Dhaka
4/1/2013,Violence against civilians,10,37,Jessore
4/1/2013,Battles,6,33,Kaliganj
4/1/2013,Riots,6,15,Barisal
4/1/2013,Riots,6,15,Jhenaidah
4/1/2013,Riots,12,57,Rangpur
4/1/2013,Riots,6,15,Rajshahi
4/1/2013,Riots,6,15,Rajshahi
4/1/2013,Violence against civilians,10,37,Rajshahi
4/1/2013,Riots,5,50,Khulna
4/1/2013,Riots,12,57,Dhaka
4/1/2013,Riots,5,50,Dhaka
3/1/2013,Riots,6,15,Bogra
3/1/2013,Riots,5,50,Chittagong
3/1/2013,Battles,6,33,Kushtia
3/1/2013,Riots,10,55,Kushtia
3/1/2013,Riots,6,15,Rajshahi
3/1/2013,Riots,12,57,Sylhet
3/1/2013,Violence against civilians,15,78,Kaliganj
3/1/2013,Riots,6,15,Dhaka
3/1/2013,Violence against civilians,10,37,Dhaka
3/1/2013,Violence against civilians,10,37,Zianagar
3/1/2013,Battles,6,33,Mohammadpur
3/1/2013,Battles,4,13,Chapai Nababganj
3/1/2013,Riots,6,15,Sirajganj
3/1/2013,Riots,6,15,Shibganj
3/1/2013,Riots,6,15,Belkuchi
3/1/2013,Riots,6,15,Gazipur
3/1/2013,Riots,6,15,Chittagong
3/1/2013,Riots,6,15,Feni
3/1/2013,Riots,6,15,Narayanganj
3/1/2013,Riots,6,15,Magura
3/1/2013,Riots,6,15,Satkhira
3/1/2013,Riots,6,15,Mymensingh
3/1/2013,Riots,6,15,Rajshahi
3/1/2013,Riots,6,15,Sirajganj
3/1/2013,Riots,6,15,Sylhet
3/1/2013,Riots,12,57,Rangamati
3/1/2013,Riots,10,55,Mohammadpur
3/1/2013,Riots,12,57,Naogaon
3/1/2013,Riots,6,15,Khulna
3/1/2013,Riots,6,15,Dhaka
3/1/2013,Riots,6,15,Gazipur
3/1/2013,Riots,6,15,Chittagong
3/1/2013,Riots,6,15,Feni
3/1/2013,Riots,6,15,Lakshmipur
3/1/2013,Riots,6,15,Narayanganj
3/1/2013,Riots,6,15,Chuadanga
3/1/2013,Riots,6,15,Satkhira
3/1/2013,Riots,6,15,Bogra
3/1/2013,Riots,6,15,Joypurhat
3/1/2013,Riots,6,15,Natore
3/1/2013,Riots,6,15,Rajshahi
3/1/2013,Riots,6,15,Gaibandha
3/1/2013,Riots,6,15,Barisal
3/1/2013,Riots,6,15,Pabna
3/1/2013,Riots,6,15,Sylhet
3/1/2013,Riots,6,15,Khulna
3/1/2013,Riots,10,55,Jhenaidah
3/1/2013,Riots,5,50,Dhaka - Mirpur
3/1/2013,Riots,5,50,Dhaka - Tejgaon
3/1/2013,Riots,5,50,Dhaka
3/1/2013,Riots,12,57,Dhaka
3/1/2013,Riots,6,15,Rajshahi
3/1/2013,Battles,6,33,Sonagazi
3/1/2013,Violence against civilians,10,37,Dighinala
3/1/2013,Battles,4,13,Ashulia
3/1/2013,Explosions/Remote violence,10,37,Jhenaidah
3/1/2013,Violence against civilians,10,37,Pirojpur
3/1/2013,Riots,10,55,Sarishabari
3/1/2013,Riots,10,55,Sylhet
3/1/2013,Riots,6,15,Dhaka
3/1/2013,Riots,5,50,Dhaka
3/1/2013,Riots,5,50,Bandarban
3/1/2013,Riots,5,50,Chittagong
3/1/2013,Riots,5,50,Cox's Bazar
3/1/2013,Riots,5,50,Khagrachhari
3/1/2013,Riots,5,50,Rangamati
3/1/2013,Violence against civilians,10,37,Magura
3/1/2013,Riots,6,15,Chittagong
3/1/2013,Violence against civilians,10,37,Jessore
3/1/2013,Riots,5,50,Sylhet
3/1/2013,Battles,8,44,Lakhai
3/1/2013,Violence against civilians,10,37,Magura
3/1/2013,Riots,10,55,Muktagachha
3/1/2013,Explosions/Remote violence,10,37,Dhaka
3/1/2013,Riots,6,15,Sylhet
3/1/2013,Riots,6,15,Dhaka
3/1/2013,Violence against civilians,10,37,Faridpur
3/1/2013,Riots,6,15,Manirampur
3/1/2013,Violence against civilians,10,37,Meherpur
3/1/2013,Riots,6,15,Jessore
3/1/2013,Riots,12,57,Gazipur
3/1/2013,Battles,4,13,Manirampur
3/1/2013,Battles,5,14,Manirampur
3/1/2013,Violence against civilians,10,37,Hatibandha
3/1/2013,Riots,6,15,Narayanganj
3/1/2013,Violence against civilians,9,27,Mujibnagar
3/1/2013,Riots,6,15,Jhenaidah
3/1/2013,Riots,6,15,Sarail
3/1/2013,Battles,5,14,Maheshpur
3/1/2013,Violence against civilians,9,27,Mujibnagar
3/1/2013,Violence against civilians,10,37,Rajshahi
3/1/2013,Battles,4,13,Dhaka
3/1/2013,Riots,6,15,Sylhet
3/1/2013,Riots,6,15,Sylhet
3/1/2013,Violence against civilians,10,37,Tangail
3/1/2013,Violence against civilians,10,37,Bogra
3/1/2013,Riots,6,15,Rajshahi
3/1/2013,Riots,10,55,Gopalpur
3/1/2013,Riots,10,55,Chittagong
3/1/2013,Riots,5,50,Chuadanga
3/1/2013,Violence against civilians,10,37,Chuadanga
3/1/2013,Riots,6,15,Dhaka
3/1/2013,Riots,6,15,Bhola
3/1/2013,Riots,5,50,Gazipur
3/1/2013,Riots,5,50,Chittagong
3/1/2013,Riots,6,15,Comilla
3/1/2013,Riots,12,57,Daganbhuiyan
3/1/2013,Riots,6,15,Bagerhat
3/1/2013,Violence against civilians,10,37,Chuadanga
3/1/2013,Riots,6,15,Jessore
3/1/2013,Riots,10,55,Satkhira
3/1/2013,Violence against civilians,10,37,Kendua
3/1/2013,Riots,5,50,Sherpur
3/1/2013,Riots,5,50,Rajshahi
3/1/2013,Violence against civilians,10,37,Rajshahi
3/1/2013,Riots,5,50,Sirajganj
3/1/2013,Riots,6,15,Rangpur
3/1/2013,Riots,6,15,Lakhai
3/1/2013,Riots,6,15,Sylhet
3/1/2013,Riots,5,50,Magura
3/1/2013,Battles,6,33,Dhaka
3/1/2013,Riots,6,15,Dhaka
3/1/2013,Battles,8,44,Kushtia
3/1/2013,Battles,8,44,Lakhai
3/1/2013,Violence against civilians,10,37,Rajshahi
3/1/2013,Riots,5,50,Dhaka
3/1/2013,Riots,12,57,Dhaka
3/1/2013,Riots,6,15,Dhaka
3/1/2013,Riots,10,55,Meherpur
3/1/2013,Violence against civilians,10,37,Ishwardi
3/1/2013,Riots,12,57,Dinajpur
3/1/2013,Riots,10,55,Mohammadpur
3/1/2013,Battles,6,33,Rajshahi
3/1/2013,Riots,6,15,Barisal
3/1/2013,Riots,6,15,Gazipur
3/1/2013,Riots,6,15,Chittagong
3/1/2013,Riots,6,15,Rajbari
3/1/2013,Riots,6,15,Bagerhat
3/1/2013,Riots,6,15,Bogra
3/1/2013,Riots,6,15,Pabna
3/1/2013,Riots,12,57,Sirajganj
3/1/2013,Riots,6,15,Thakurgaon
3/1/2013,Violence against civilians,10,37,Sylhet
3/1/2013,Violence against civilians,10,37,Chittagong
3/1/2013,Violence against civilians,10,37,Langadu
3/1/2013,Violence against civilians,10,37,Jessore
3/1/2013,Riots,6,15,Rajshahi
